1,227.402587890625
2,190.00830078125
3,191.1025390625
4,185.166259765625
5,183.319091796875
6,195.865966796875
7,186.641845703125
8,186.187744140625
9,184.13671875
10,191.355712890625
11,188.298583984375
12,189.935791015625
13,188.022705078125
14,189.524169921875
15,186.451904296875
16,189.015625
17,189.4921875
18,183.0595703125
19,183.9404296875
20,184.663330078125
21,185.082275390625
22,194.657470703125
23,188.7939453125
24,186.7958984375
25,183.51806640625
26,186.697998046875
27,188.823974609375
28,183.453125
29,185.407470703125
30,188.008056640625
31,186.776611328125
32,188.143310546875
33,189.3515625
34,186.835205078125
35,187.66552734375
36,201.938720703125
37,186.501220703125
38,190.955322265625
39,193.44677734375
40,272.08544921875
41,203.314453125
42,190.13623046875
43,184.53515625
44,188.27490234375
45,189.091796875
46,186.564208984375
47,183.837646484375
48,185.7109375
49,185.849365234375
50,189.35009765625
51,187.667724609375
52,185.0712890625
53,187.067138671875
54,185.8037109375
55,193.31103515625
56,196.2158203125
57,187.975830078125
58,185.743896484375
59,184.41796875
60,189.775390625
61,185.16943359375
62,185.486328125
63,189.890625
64,186.77734375
65,187.115234375
66,185.6162109375
67,189.185302734375
68,189.3330078125
69,184.791015625
70,187.728515625
71,203.409912109375
72,189.49658203125
73,191.58544921875
74,183.185791015625
75,191.59423828125
76,190.479736328125
77,188.9375
78,188.05078125
79,182.8173828125
80,196.02099609375
81,191.92578125
82,191.0126953125
83,190.163330078125
84,185.630859375
85,184.548828125
86,198.45263671875
87,189.055419921875
88,185.9423828125
89,184.158935546875
90,185.093017578125
91,184.674072265625
92,185.80029296875
93,188.24267578125
94,185.315673828125
95,190.314453125
96,189.481201171875
97,187.994140625
98,188.141845703125
99,195.43603515625
100,186.20361328125
101,193.736572265625
102,195.2265625
103,200.21875
104,191.913818359375
105,207.309814453125
106,186.0693359375
107,190.470458984375
108,186.975830078125
109,187.982666015625
110,186.418212890625
111,190.5166015625
112,2095.955810546875
113,225.202880859375
114,212.7841796875
115,228.421875
116,219.222900390625
117,190.972900390625
118,186.72607421875
119,193.8134765625
120,193.85498046875
121,190.3525390625
122,199.372314453125
123,186.02294921875
124,186.931396484375
125,187.686279296875
126,188.661865234375
127,193.091064453125
128,184.99755859375
129,185.721923828125
130,194.306884765625
131,186.84326171875
132,189.217529296875
133,193.251953125
134,187.900390625
135,187.718017578125
136,189.74560546875
137,190.47802734375
138,200.6806640625
139,205.43310546875
140,225.490478515625
141,186.666259765625
142,188.54248046875
143,188.899658203125
144,189.006103515625
145,191.56298828125
146,196.9814453125
147,190.0078125
148,194.300048828125
149,188.910400390625
150,189.023681640625
151,186.442626953125
152,194.214111328125
153,191.74267578125
154,188.881591796875
155,194.8857421875
156,187.306396484375
157,208.1494140625
158,189.18310546875
159,198.384765625
160,186.6591796875
161,207.798828125
162,190.745849609375
163,192.05712890625
164,190.068603515625
165,187.966552734375
166,189.039306640625
167,187.798095703125
168,201.064453125
169,200.059326171875
170,206.311279296875
171,190.7900390625
172,186.975830078125
173,189.809326171875
174,187.93310546875
175,193.245849609375
176,190.635009765625
177,190.37451171875
178,188.361328125
179,197.404296875
180,193.93359375
181,193.1376953125
182,190.326416015625
183,189.366943359375
184,191.583251953125
185,197.59375
186,195.25146484375
187,194.00390625
188,190.22412109375
189,188.746826171875
190,193.27783203125
191,190.65478515625
192,187.09619140625
193,188.140380859375
194,194.28759765625
195,188.7421875
196,194.852294921875
197,193.232421875
198,188.923583984375
199,190.7001953125
200,195.222412109375
