1,371.21875
2,125.8984375
3,126.469482421875
4,121.73388671875
5,122.766845703125
6,106.07958984375
7,108.594482421875
8,120.589111328125
9,107.678466796875
10,136.295166015625
11,132.884521484375
12,118.614990234375
13,116.94775390625
14,121.65087890625
15,130.992919921875
16,103.04638671875
17,107.102294921875
18,110.122314453125
19,120.576904296875
20,128.442626953125
21,125.427734375
22,123.0751953125
23,124.746337890625
24,121.745849609375
25,107.562744140625
26,121.647216796875
27,113.5517578125
28,124.453369140625
29,121.01904296875
30,125.44921875
31,120.591796875
32,134.36572265625
33,114.74755859375
34,129.6279296875
35,114.639404296875
36,120.8330078125
37,120.34326171875
38,123.728759765625
39,120.240966796875
40,127.59326171875
41,107.11474609375
42,128.0185546875
43,122.825439453125
44,117.0791015625
45,110.8583984375
46,133.310302734375
47,117.872802734375
48,103.093994140625
49,120.60595703125
50,116.9794921875
51,108.343994140625
52,117.599365234375
53,109.08740234375
54,105.818359375
55,123.287353515625
56,116.621337890625
57,105.828857421875
58,113.91064453125
59,110.538818359375
60,109.695068359375
61,122.53662109375
62,129.662109375
63,131.74609375
64,120.068359375
65,126.654296875
66,108.025146484375
67,120.953857421875
68,110.10791015625
69,136.64990234375
70,114.00390625
71,113.814697265625
72,115.144287109375
73,113.715087890625
74,106.581298828125
75,123.893798828125
76,126.320068359375
77,114.702392578125
78,111.0859375
79,126.493896484375
80,139.6748046875
81,112.001953125
82,115.6318359375
83,123.034912109375
84,137.2841796875
85,120.509521484375
86,121.28515625
87,136.24560546875
88,109.965576171875
89,122.03173828125
90,116.260498046875
91,150.580078125
92,142.060791015625
93,120.59375
94,116.724609375
95,123.751708984375
96,119.39306640625
97,118.222412109375
98,132.62451171875
99,111.587158203125
100,136.98388671875
